leave_id,employee_id,start_date,end_date,days,leave_type,status,applied_on,approved_by,remarks
349,72,10/15/2024,3/13/2025,12898815,Sick,Rejected,2025-02-02T04:54:01Z,2,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
350,26,8/7/2025,12/7/2024,-20948550,Annual,Pending,2025-04-30T01:24:25Z,70,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.
351,4,8/8/2025,11/17/2024,-22803441,Annual,Pending,2025-08-21T23:43:11Z,23,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
352,27,6/22/2025,4/5/2025,-6723050,Annual,Pending,2025-05-26T22:59:30Z,56,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo."
353,17,3/22/2025,5/16/2025,4788578,Casual,Approved,2025-07-12T06:16:25Z,77,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
354,49,5/22/2025,8/26/2025,8258083,Casual,Rejected,2025-06-02T22:54:33Z,37,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus."
355,34,4/9/2025,7/28/2025,9533182,Annual,Pending,2025-07-23T15:20:07Z,92,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
356,24,5/23/2025,10/29/2024,-17775915,Casual,Approved,2025-01-21T15:12:21Z,32,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum."
357,6,3/1/2025,1/23/2025,-3174761,Casual,Approved,2025-02-08T11:28:46Z,39,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
358,51,10/15/2024,1/23/2025,8666802,Sick,Rejected,2025-06-28T00:22:09Z,20,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
359,6,7/18/2025,3/11/2025,-11132393,Annual,Approved,2024-10-15T14:56:41Z,84,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
360,34,11/26/2024,2/5/2025,6116185,Casual,Approved,2025-03-28T12:12:03Z,67,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
361,13,10/6/2024,8/24/2025,27821915,Sick,Approved,2025-06-26T00:55:56Z,64,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
362,58,8/11/2025,4/19/2025,-9798244,Annual,Pending,2025-08-29T03:15:21Z,13,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
363,76,10/16/2024,3/24/2025,13793988,Casual,Approved,2024-10-29T18:17:50Z,48,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
364,33,8/18/2025,12/30/2024,-19902799,Casual,Rejected,2025-01-07T10:21:33Z,39,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
365,52,7/10/2025,7/27/2025,1459999,Annual,Approved,2025-07-20T04:04:16Z,63,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."
366,91,2/11/2025,12/5/2024,-5824153,Casual,Approved,2025-05-13T21:40:18Z,9,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
367,14,3/7/2025,2/15/2025,-1661657,Sick,Pending,2024-11-20T20:33:51Z,20,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
368,97,5/19/2025,12/31/2024,-11973404,Casual,Approved,2024-12-03T04:01:45Z,10,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
369,45,9/9/2025,1/13/2025,-20649719,Casual,Pending,2025-05-18T04:10:22Z,82,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
370,78,1/28/2025,10/3/2024,-10120730,Casual,Pending,2025-02-05T13:46:58Z,3,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi."
371,36,7/30/2025,10/6/2024,-25679428,Sick,Approved,2024-10-24T07:21:58Z,61,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
372,93,8/31/2025,1/4/2025,-20607128,Sick,Pending,2024-12-03T19:58:39Z,56,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
373,4,9/5/2025,5/28/2025,-8614510,Casual,Pending,2025-04-07T01:16:26Z,92,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
374,43,9/28/2024,2/22/2025,12727038,Sick,Approved,2025-06-18T13:58:30Z,47,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
375,33,8/15/2025,12/27/2024,-19896609,Sick,Approved,2025-08-15T16:35:04Z,48,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat."
376,52,1/17/2025,2/12/2025,2181449,Annual,Rejected,2025-04-28T01:32:38Z,85,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus."
377,59,1/19/2025,6/7/2025,11986125,Sick,Rejected,2024-10-28T06:01:49Z,11,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit."
378,60,1/3/2025,5/27/2025,12456815,Sick,Approved,2025-05-19T05:32:46Z,6,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus."
379,49,2/6/2025,7/21/2025,14250385,Sick,Approved,2025-01-18T07:43:36Z,98,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
380,51,7/31/2025,10/7/2024,-25648609,Sick,Pending,2025-09-04T00:21:57Z,35,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet."
381,69,5/14/2025,5/8/2025,-470980,Casual,Rejected,2024-11-16T16:25:05Z,72,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
382,91,11/23/2024,3/14/2025,9553351,Sick,Pending,2025-04-23T14:16:31Z,36,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
383,44,4/13/2025,12/19/2024,-9981047,Casual,Approved,2025-03-30T02:07:41Z,80,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
384,79,11/29/2024,3/23/2025,9862683,Annual,Approved,2025-07-24T23:32:07Z,91,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
385,86,4/28/2025,2/18/2025,-5945636,Sick,Pending,2025-07-04T23:46:36Z,18,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi."
386,57,6/27/2025,2/17/2025,-11258888,Sick,Approved,2025-05-19T08:50:15Z,94,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.
387,35,7/12/2025,10/12/2024,-23544946,Casual,Pending,2025-01-28T12:50:06Z,71,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
388,14,5/28/2025,12/13/2024,-14395266,Sick,Approved,2025-01-26T22:01:17Z,8,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
389,12,2/4/2025,3/6/2025,2627100,Sick,Approved,2025-05-05T21:10:44Z,64,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.
390,74,8/24/2025,12/30/2024,-20419132,Casual,Rejected,2024-11-11T21:08:43Z,82,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.
391,75,4/19/2025,3/27/2025,-2006094,Casual,Approved,2025-06-12T22:15:17Z,22,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
392,70,5/28/2025,12/19/2024,-13821267,Sick,Rejected,2024-11-14T04:11:01Z,50,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
393,37,11/12/2024,11/26/2024,1196742,Annual,Pending,2025-04-16T22:34:20Z,17,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
394,43,10/12/2024,8/13/2025,26334375,Annual,Rejected,2025-03-27T13:00:33Z,52,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
395,5,12/14/2024,9/11/2025,23423437,Sick,Rejected,2025-03-26T03:22:35Z,2,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
396,86,9/4/2025,2/13/2025,-17478733,Sick,Pending,2025-05-30T14:30:21Z,55,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
397,92,9/25/2024,3/21/2025,15320242,Sick,Rejected,2025-04-24T23:49:50Z,71,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum."
398,94,9/12/2025,3/27/2025,-14598057,Casual,Rejected,2024-11-27T13:17:15Z,4,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
399,26,3/23/2025,10/23/2024,-13038025,Sick,Pending,2024-11-03T15:24:13Z,52,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
400,39,7/14/2025,10/17/2024,-23316534,Sick,Approved,2025-02-09T09:58:56Z,5,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
401,50,2/19/2025,10/18/2024,-10671951,Annual,Approved,2024-10-01T17:49:01Z,97,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
402,26,7/5/2025,6/14/2025,-1805277,Annual,Approved,2025-09-05T00:06:44Z,43,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
403,30,11/16/2024,8/14/2025,23398850,Casual,Approved,2025-04-06T18:58:41Z,61,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
404,22,7/25/2025,9/20/2025,4873556,Annual,Approved,2025-09-16T10:42:14Z,66,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
405,92,10/20/2024,11/11/2024,1845465,Casual,Approved,2025-03-27T20:03:40Z,78,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio."
406,7,2/4/2025,2/27/2025,1962574,Casual,Approved,2024-10-28T01:11:38Z,61,In congue. Etiam justo. Etiam pretium iaculis justo.
407,71,12/23/2024,10/21/2024,-5498700,Casual,Approved,2024-12-01T23:48:01Z,20,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis."
